Hex_ID,Depth_m
80415,-13.3348221
80416,-13.21380972
80417,-13.0753019
80418,-13.40981753
80419,-13.58186633
80420,-13.71140377
80421,-13.92373616
80422,-14.07971501
80423,-14.18473185
80424,-14.24356082
80425,-14.45627691
80426,-13.98434409
80427,-13.76235066
80428,-13.47538678
80429,-13.22085464
80430,-13.09701918
80431,-13.17335405
80432,-13.28649366
80433,-12.87187711
80434,-12.13244201
80435,-11.34952003
80436,-10.57326741
80437,-9.915397101
80438,-9.410094223
80439,-8.950050211
80440,-8.680592821
80441,-8.44290791
80442,-8.262078831
80443,-8.151785564
80444,-8.078392369
80445,-8.028691333
80446,-7.830557497
80447,-7.485991901
80448,-7.234802
80449,-7.050602197
80450,-7.008409424
80451,-7.209010551
80452,-7.712743758
80453,-6.430254597
80454,-5.795092786
80455,-5.406189198
80456,-4.796352585
80457,-4.156359091
80458,-3.408451254
80459,-3.431546938
80460,-3.440982117
80461,-3.478367045
80462,-3.270479734
80463,-2.940698119
80464,-2.208112748
80465,-0.540487576
80472,0
80473,-0.614085046
80474,-2.541230933
80475,-2.720920546
80476,-2.533357867
80477,-2.333572532
80478,-2.117742392
80479,-1.926891978
80480,-1.758126262
80481,-1.636361601
80482,-1.564710451
80483,-1.541746155
80484,-1.562035614
80485,-1.593250715
80486,-1.617418571
80487,-1.630879813
80488,-1.58948423
80489,-1.423530987
80490,-1.034558945
80491,-0.41010015
80492,-0.026552962
80504,0
80505,0
80506,0
80508,0
80509,0
80510,0
80511,0
80512,0
80513,0
80516,0
80517,0
80518,0
80519,0
80520,0
80521,0
80522,0
80532,0
80533,0
80534,0
80535,0
80536,0
80541,0
80542,0
80543,0
80544,0
82926,-0.000976119
82939,-0.000378659
82940,-0.441365683
82941,-1.509678636
82942,-2.416925293
82943,-2.481488649
82944,-2.870809362
82945,-3.274503616
82946,-2.884053321
82947,-2.407761463
82948,-2.256667633
82949,-4.289579157
82950,-1.655646325
82951,-0.006739705
82956,-1.244485085
82957,-0.097475182
82958,0
82959,0
82960,0
82961,0
82962,-0.097584024
82963,-0.11608799
82964,0
82965,0
82966,0
82967,0
82968,0
82969,0
82970,-0.037708609
82971,-3.527940182
82972,-9.509749768
82973,-15.36353665
82974,-17.79852174
82975,-17.2178223
82976,-16.63115346
82977,-16.03715948
82978,-15.45918778
82979,-15.36389476
82980,-14.89385252
82981,-14.1421112
82982,-13.76861423
82983,-13.38545041
82984,-13.2050963
82985,-12.88373917
82986,-12.51811614
82987,-12.36620681
82988,-12.25715067
82989,-12.22132844
82990,-12.41083199
82991,-12.58625617
82992,-12.68662795
82993,-12.73410645
82994,-12.68757208
82995,-12.58878508
82996,-12.50155552
82997,-12.58949318
82998,-12.78245117
82999,-12.91471751
83000,-13.15639113
83001,-13.36021009
83002,-13.52230485
83003,-13.67469787
83004,-14.03020757
83005,-13.69847433
83006,-13.55305413
83007,-13.37160591
83008,-13.11816556
83009,-12.9219694
83010,-12.86026502
83011,-13.1825814
83012,-13.13033924
83013,-12.65654374
83014,-12.01673744
83015,-11.25890812
83016,-10.50039163
83017,-9.811140674
83018,-9.287163936
83019,-8.901798505
83020,-8.575041124
83021,-8.272604352
83022,-8.08277059
83023,-7.938757869
83024,-7.883995514
83025,-7.914888396
83026,-7.47880106
83027,-7.246683833
83028,-7.047114038
83029,-6.93539702
83030,-6.976518347
83031,-7.258541249
83032,-7.197803677
83033,-6.631813806
83034,-6.233631715
83035,-5.789020482
83036,-5.37994894
83037,-4.798075154
83038,-3.325406033
83039,-4.276783427
83040,-4.247533759
83041,-4.339199094
83042,-4.652843903
83043,-4.836432987
83044,-4.001307218
83045,-1.764762339
83046,-0.447466401
83053,-0.69393119
83054,-2.805393297
83055,-2.890228235
83056,-2.648137779
83057,-2.396502557
83058,-2.148165681
83059,-1.929286018
83060,-1.730744357
83061,-1.618737677
83062,-1.567107253
83063,-1.584034708
83064,-1.625291056
83065,-1.665540924
83066,-1.686109582
83067,-1.716224895
83068,-1.728936328
83069,-1.720002135
83070,-1.633877886
83071,-1.300654621
83072,-0.299865054
83073,0
83084,0
83085,0
83086,0
83087,0
83088,0
83089,0
83090,0
83091,0
83092,0
83093,0
83094,0
83095,0
83096,0
83097,0
83098,0
83099,0
83100,0
83101,0
83102,0
83103,0
83111,0
83112,0
83113,0
83114,0
83115,0
83116,0
83117,0
83118,0
83119,0
83120,0
83121,0
83122,0
83123,0
83124,0
85503,-0.012560733
85504,-0.318224835
85505,-0.297302384
85506,0
85511,-0.076291092
85512,0
85517,0
85518,-0.232054331
85519,-1.90312555
85520,-2.641196924
85521,-2.814294207
85522,-2.924003208
85523,-2.256366198
85524,-0.966420953
85526,-0.100811243
85527,-2.197721086
85528,-4.592342944
85529,-0.638286476
85534,-3.558289201
85535,-5.509761365
85536,-0.226062055
85537,0
85538,0
85539,0
85540,-0.088386075
85541,-3.451525079
85542,-3.710753732
85543,-0.805143733
85544,-0.000967881
85545,0
85546,0
85547,0
85548,-0.004375282
85549,-2.591644135
85550,-8.144708089
85551,-13.73878117
85552,-17.35315241
85553,-16.8026802
85554,-16.17913105
85555,-15.56039789
85556,-14.94733065
85557,-14.52834576
85558,-14.45971274
85559,-13.42841639
85560,-13.14253965
85561,-12.94202515
85562,-12.80863562
85563,-12.56357499
85564,-12.20213775
85565,-12.02264987
85566,-11.90724761
85567,-11.89835862
85568,-12.07452578
85569,-12.03479332
85570,-12.11655809
85571,-12.16811425
85572,-12.13579994
85573,-12.03145864
85574,-11.89264269
85575,-11.8656955
85576,-12.1663818
85577,-12.22866637
85578,-12.46020805
85579,-12.65643095
85580,-12.80032101
85581,-12.91735456
85582,-13.31125145
85583,-13.27762094
85584,-13.19291216
85585,-13.13374601
85586,-13.01160462
85587,-12.87238056
85588,-12.75976767
85589,-12.86989467
85590,-13.0965227
85591,-12.90919925
85592,-12.48402171
85593,-11.87865634
85594,-11.1435919
85595,-10.34647311
85596,-9.585102145
85597,-9.21886171
85598,-8.80858152
85599,-8.417865253
85600,-8.056351273
85601,-7.764152829
85602,-7.592107516
85603,-7.665005392
85604,-7.316853387
85605,-7.109731728
85606,-6.934543584
85607,-6.783330721
85608,-6.670477144
85609,-6.686412799
85610,-6.910990952
85611,-6.675103024
85612,-6.528046884
85613,-6.339943831
85614,-6.165215543
85615,-6.03968367
85616,-5.253810709
85617,-4.329240981
85618,-5.017461763
85619,-5.059663838
85620,-5.347882292
85621,-5.821785342
85622,-6.161995972
85623,-4.973227835
85624,-3.890846228
85625,-2.121878186
85626,-0.608302659
85632,-1.109567012
85633,-3.050205098
85634,-3.035685926
85635,-2.75413131
85636,-2.466052963
85637,-2.184592818
85638,-1.921060502
85639,-1.712598808
85640,-1.60250858
85641,-1.588968127
85642,-1.618785929
85643,-1.689062018
85644,-1.715796723
85645,-1.75779663
85646,-1.790412808
85647,-1.793987881
85648,-1.755644582
85649,-1.705872038
85650,-1.496165798
85651,-0.442396325
85652,-0.096482083
85653,-0.000774937
85654,0
85655,0
85663,0
85664,0
85665,0
85666,0
85667,0
85668,0
85669,0
85670,0
85671,0
85672,0
85673,0
85674,0
85675,0
85676,0
85677,0
85678,0
85679,0
85680,0
85681,0
85682,0
85683,0
85689,0
85690,0
85691,0
85692,0
85693,0
85694,0
85695,0
85696,0
85697,0
85698,0
85699,0
85700,0
85701,0
85702,0
88069,-0.056272165
88070,-0.012384348
88076,0
88082,-0.313140298
88083,-1.195410028
88084,-1.595998076
88085,-0.291272701
88089,-0.001394404
88090,-0.98844955
88091,-0.754539191
88092,-0.000767514
88097,0
88098,-0.461953344
88099,-2.197225913
88100,-2.831971907
88101,-2.712950102
88102,-0.855335655
88103,-0.033949343
88106,-0.310229174
88107,-4.670220749
88108,-4.011119991
88109,-0.655868179
88113,-3.113929406
88114,-10.27718316
88115,-5.183084212
88116,-0.530049042
88117,0
88118,-1.18305911
88119,-3.819088399
88120,-4.638332288
88121,-11.3467795
88122,-11.29749879
88123,-6.401203464
88124,-2.267120048
88125,-0.08719376
88126,0
88128,-1.009535472
88129,-6.021981844
88130,-11.77592307
88131,-16.56309598
88132,-16.3725018
88133,-15.68634717
88134,-15.09329384
88135,-14.51193514
88136,-13.96733931
88137,-13.89419377
88138,-12.74567202
88139,-12.39790371
88140,-12.27308807
88141,-12.37673756
88142,-12.44977845
88143,-11.97773866
88144,-11.69858128
88145,-11.50635697
88146,-11.44755939
88147,-11.66200793
88148,-11.53838059
88149,-11.57909323
88150,-11.6686645
88151,-11.72107061
88152,-11.70723308
88153,-11.59784789
88154,-11.34840033
88155,-11.45381017
88156,-11.64481596
88157,-11.89456583
88158,-12.07405952
88159,-12.15355351
88160,-12.16655969
88161,-12.42392305
88162,-12.77407377
88163,-12.73310069
88164,-12.82307195
88165,-12.82345332
88166,-12.76631378
88167,-12.72881607
88168,-12.72093632
88169,-12.95611034
88170,-12.96920837
88171,-12.75631439
88172,-12.39544107
88173,-11.89266013
88174,-11.24205217
88175,-10.4237777
88176,-9.560686775
88177,-9.270916672
88178,-8.794749225
88179,-8.308185901
88180,-7.811559238
88181,-7.351310587
88182,-7.136098141
88183,-7.092671141
88184,-6.916567355
88185,-6.798853029
88186,-6.610227333
88187,-6.44177308
88188,-6.327130659
88189,-6.468756898
88190,-6.414296269
88191,-6.427121649
88192,-6.3947806
88193,-6.401191255
88194,-6.459500487
88195,-6.708825966
88196,-6.198787331
88197,-5.706127867
88198,-5.726202805
88199,-5.715027324
88200,-6.180593092
88201,-6.607855966
88202,-6.716168541
88203,-6.882239799
88204,-6.32449303
88205,-4.937690469
88206,-2.023810335
88207,-0.056297354
88211,-0.046760214
88212,-1.633110346
88213,-3.341037055
88214,-3.191552284
88215,-2.867277892
88216,-2.527785242
88217,-2.197838957
88218,-1.904782862
88219,-1.701504572
88220,-1.592582587
88221,-1.604121418
88222,-1.662673512
88223,-1.711072157
88224,-1.744322744
88225,-1.815306056
88226,-1.858839009
88227,-1.823909601
88228,-1.76549587
88229,-1.705469301
88230,-1.573517326
88231,-1.261968029
88232,-0.813258281
88233,-0.405743511
88234,-0.157857316
88235,-0.018453223
88244,0
88245,0
88246,0
88247,0
88248,0
88249,0
88250,0
88251,0
88252,0
88253,0
88254,0
88255,0
88256,0
88257,0
88258,0
88259,0
88260,0
88261,0
88262,0
88263,0
88268,0
88269,0
88270,0
88271,0
88272,0
88273,0
88274,0
88275,0
88276,0
88277,0
88278,0
88279,0
88280,0
88281,0
88282,0
90644,-0.143426656
90645,-0.615730294
90646,-1.526627601
90647,-1.750628754
90648,-1.432841611
90649,-0.616235787
90653,-0.694616104
90654,-0.377549157
90655,-0.195244587
90656,-0.001195121
90657,0
90660,-0.276380387
90661,-1.886448952
90662,-2.009182885
90663,-1.859675732
90664,-0.557305699
90665,-0.189408424
90666,-0.000233211
90668,-0.633523249
90669,-2.493632384
90670,-0.64303248
90671,0
90676,-0.002478035
90677,-1.065884867
90678,-2.775105029
90679,-3.087045582
90680,-1.548706486
90681,-0.019755687
90685,-2.443597357
90686,-7.517074306
90687,-5.363847597
90688,-3.438965671
90689,-0.74129872
90691,-4.354929238
90692,-11.05722508
90693,-12.68402927
90694,-7.991366867
90695,-2.583397545
90696,-1.48134926
90697,-7.044922893
90698,-9.580526843
90699,-12.85798377
90700,-18.27454152
90701,-17.12563141
90702,-13.14586387
90703,-6.785242232
90705,-3.069388811
90706,-4.34992373
90707,-5.807862936
90708,-9.937806198
90709,-15.31203165
90710,-15.93401694
90711,-15.11248453
90712,-14.47403164
90713,-13.96149664
90714,-13.53810272
90715,-13.5413281
90716,-12.22612466
90717,-11.66485543
90718,-11.49885859
90719,-11.81910183
90720,-12.10956085
90721,-11.77446967
90722,-11.43747861
90723,-11.14486508
90724,-10.91411521
90725,-11.00382369
90726,-11.13267745
90727,-11.03491016
90728,-11.14768584
90729,-11.27081553
90730,-11.3813832
90731,-11.47274623
90732,-11.50871613
90733,-11.21134242
90734,-11.39467076
90735,-11.53305417
90736,-11.66444732
90737,-11.79435102
90738,-11.87354386
90739,-11.87049055
90740,-12.21650664
90741,-12.24665364
90742,-12.44649842
90743,-12.56356685
90744,-12.61347079
90745,-12.65522986
90746,-12.69097071
90747,-12.81388065
90748,-12.90076023
90749,-12.85885232
90750,-12.70057361
90751,-12.41017389
90752,-11.97925252
90753,-11.45249514
90754,-10.39739791
90755,-10.10584943
90756,-9.499852116
90757,-8.860481841
90758,-8.211591216
90759,-7.615515971
90760,-7.12110022
90761,-6.930499063
90762,-6.839131384
90763,-6.711721138
90764,-6.544962131
90765,-6.35870722
90766,-6.197356023
90767,-6.153813332
90768,-6.16305986
90769,-6.209452959
90770,-6.232617824
90771,-6.251497485
90772,-6.257573859
90773,-6.352641312
90774,-6.551800085
90775,-6.120925804
90776,-6.02630251
90777,-5.926628362
90778,-6.269231287
90779,-6.656628571
90780,-6.894648344
90781,-7.080134116
90782,-7.115648227
90783,-7.038580838
90784,-6.081583438
90785,-2.433463673
90786,-0.676928812
90787,-1.104922746
90788,-0.599097443
90789,-0.398589697
90790,-1.573041774
90791,-3.315527856
90792,-3.690180569
90793,-3.358748183
90794,-2.993031844
90795,-2.612741103
90796,-2.253325832
90797,-1.928244802
90798,-1.677221025
90799,-1.653367976
90800,-1.686261171
90801,-1.722890186
90802,-1.764325592
90803,-1.817780469
90804,-1.872082242
90805,-1.859067193
90806,-1.813925181
90807,-1.750923649
90808,-1.695235769
90809,-1.653341814
90810,-1.623196997
90811,-1.547424442
90812,-1.346174517
90813,-1.0074933
90814,-0.133870971
90815,0
90818,0
90823,0
90824,0
90825,0
90826,0
90827,0
90828,0
90829,0
90830,0
90831,0
90832,0
90833,0
90834,0
90835,0
90836,0
90837,0
90838,0
90839,0
90840,0
90841,0
90842,0
90843,0
90846,0
90847,0
90848,0
90849,0
90850,0
90851,0
90852,0
90853,0
90854,0
90855,0
90856,0
90857,0
90858,0
90859,0
90860,0
93222,-0.443736614
93223,-2.720188614
93224,-2.521676022
93225,-3.539632491
93226,-4.211803381
93227,-3.834252299
93228,-3.246986401
93229,-1.502273565
93230,-0.028970397
93232,-3.038169786
93233,-3.226173427
93234,-2.604438412
93235,-1.603929133
93236,-0.729861845
93237,-0.095556449
93239,-0.078551383
93240,-1.801468238
93241,-2.298252595
93242,-2.275879542
93243,-2.339946416
93244,-2.280434787
93245,-1.17467641
93246,-0.140005526
93247,-0.226949574
93248,-2.530613557
93249,-2.802496381
93250,-0.825076092
93251,-0.014756151
93252,-0.084225355
93253,-0.189195973
93254,-0.157741916
93255,-0.381105917
93256,-1.478208609
93257,-2.812608845
93258,-3.31810735
93259,-3.510113072
93260,-1.713522298
93261,-0.5485405
93262,-0.113087401
93263,-0.049969234
93264,-1.357779913
93265,-7.334458708
93266,-9.413675981
93267,-9.55365174
93268,-7.76106232
93269,-5.644377567
93270,-6.912432143
93271,-11.87901562
93272,-14.91525936
93273,-14.70291302
93274,-10.60980588
93275,-7.084722789
93276,-5.701268861
93277,-9.534353499
93278,-12.44514269
93279,-15.66688557
93280,-17.5550459
93281,-17.52356643
93282,-18.94368323
93283,-19.03820886
93284,-15.39209072
93285,-12.40051518
93286,-12.31748071
93287,-12.07504435
93288,-14.67285671
93289,-15.48190616
93290,-14.53445469
93291,-13.77566729
93292,-13.20285341
93293,-12.7277673
93294,-12.82438931
93295,-11.81820654
93296,-11.0216912
93297,-10.66054348
93298,-10.88995389
93299,-11.58422663
93300,-11.44951741
93301,-11.14647196
93302,-10.84310443
93303,-10.56961647
93304,-10.41152612
93305,-10.65109406
93306,-10.43230392
93307,-10.56758636
93308,-10.72183509
93309,-10.89810456
93310,-11.100355
93311,-11.29042015
93312,-11.45597051
93313,-11.33303499
93314,-11.28909232
93315,-11.35606498
93316,-11.46348051
93317,-11.59367838
93318,-11.75596382
93319,-11.88101549
93320,-11.97151695
93321,-12.12825389
93322,-12.28174917
93323,-12.40320571
93324,-12.50044629
93325,-12.58136461
93326,-12.6857873
93327,-12.76805089
93328,-12.81076921
93329,-12.78648348
93330,-12.68475016
93331,-12.48842726
93332,-12.09380018
93333,-11.38176225
93334,-10.93803817
93335,-10.35831658
93336,-9.674177522
93337,-8.953647084
93338,-8.222117317
93339,-7.569385066
93340,-7.096690663
93341,-7.032899208
93342,-6.863598495
93343,-6.668877242
93344,-6.43852793
93345,-6.232913155
93346,-6.095359341
93347,-6.065808238
93348,-6.077612169
93349,-6.07137534
93350,-6.049059261
93351,-6.021455713
93352,-6.018596004
93353,-6.191754039
93354,-6.049063911
93355,-6.030503998
93356,-5.941275723
93357,-6.199039641
93358,-6.445360652
93359,-6.72423956
93360,-6.910449124
93361,-7.017512357
93362,-7.039137199
93363,-6.98230811
93364,-6.143350017
93365,-4.458924925
93366,-3.759345534
93367,-4.370773911
93368,-2.422359555
93369,-3.25347583
93370,-4.11760012
93371,-4.204208205
93372,-3.909849138
93373,-3.547911346
93374,-3.14046703
93375,-2.715587441
93376,-2.327752829
93377,-2.009649136
93378,-1.808051993
93379,-1.810199682
93380,-1.791122939
93381,-1.775530722
93382,-1.784275537
93383,-1.833708131
93384,-1.896700216
93385,-1.840625296
93386,-1.785288412
93387,-1.732047911
93388,-1.687692189
93389,-1.654539997
93390,-1.634530753
93391,-1.619716251
93392,-1.599678811
93393,-1.339441643
93394,-0.169573443
93395,-0.006073623
93396,0
93397,0
93398,0
93399,0
93404,0
93405,0
93406,0
93407,0
93408,0
93409,0
93410,0
93411,0
93412,0
93413,0
93414,0
93415,0
93416,0
93417,0
93418,0
93419,0
93420,0
93421,0
93422,0
93423,0
93424,0
93425,0
93426,0
93427,0
93428,0
93429,0
93430,0
93431,0
93432,0
93433,0
93434,0
93435,0
93436,0
93437,0
93438,0
93439,0
93440,0
95794,-0.439457914
95795,-0.951814795
95796,-0.719721185
95800,-0.549539277
